Datetime,epoch,moteid,temp,humidity,light,voltage
2004-03-01 07:10:58,6506,13.0,19.9786,42.1495,71.76,2.63964
2004-03-01 07:11:22,6507,13.0,19.9688,42.25,71.76,2.65143
2004-03-01 07:13:04,6510,13.0,20.008,42.317,71.76,2.65143
2004-03-01 07:13:21,6511,13.0,20.008,42.384,71.76,2.65143
2004-03-01 07:13:51,6512,13.0,20.008,42.4509,71.76,2.65143
2004-03-01 07:16:27,6517,13.0,19.9982,42.6182,82.8,2.65143
2004-03-01 07:18:31,6521,13.0,19.9884,42.8521,101.2,2.65143
2004-03-01 07:20:05,6524,13.0,20.008,42.9189,121.44,2.63964
2004-03-01 07:21:02,6526,13.0,20.008,42.8855,136.16,2.53812
2004-03-01 07:23:03,6530,13.0,20.057,42.9189,165.6,2.56
2004-03-01 07:23:36,6531,13.0,20.0472,42.8855,172.96,2.57108
2004-03-01 07:24:06,6532,13.0,20.0864,42.9523,172.96,2.57108
2004-03-01 07:25:00,6534,13.0,20.0668,42.8521,172.96,2.58226
2004-03-01 07:26:27,6537,13.0,20.057,42.8521,172.96,2.57108
2004-03-01 07:27:05,6538,13.0,20.0668,42.9189,172.96,2.56
2004-03-01 07:27:29,6539,13.0,20.0864,42.8855,165.6,2.57108
2004-03-01 07:29:22,6543,13.0,20.1746,42.8521,150.88,2.54901
2004-03-01 07:30:36,6545,13.0,20.2138,42.7853,143.52,2.53812
2004-03-01 07:33:56,6552,13.0,20.1844,42.685,136.16,2.65143
2004-03-01 07:34:30,6553,13.0,20.1942,42.7519,136.16,2.63964
2004-03-01 07:36:57,6558,13.0,20.2138,42.685,143.52,2.53812
2004-03-01 07:38:22,6561,13.0,20.204,42.685,158.24,2.54901
2004-03-01 07:40:52,6566,13.0,20.1746,42.7519,165.6,2.56
2004-03-01 07:41:56,6568,13.0,20.1746,42.7853,158.24,2.54901
2004-03-01 07:42:53,6570,13.0,20.1746,42.7185,143.52,2.54901
2004-03-01 07:44:22,6573,13.0,20.1452,42.8187,121.44,2.65143
2004-03-01 07:45:55,6576,13.0,20.106,42.7853,104.88,2.65143
2004-03-01 07:47:01,6578,13.0,20.0766,42.9856,97.52,2.65143
2004-03-01 07:48:52,6582,13.0,20.1452,42.7853,86.48,2.65143
2004-03-01 07:49:23,6583,13.0,20.1354,42.7519,86.48,2.65143
2004-03-01 07:49:55,6584,13.0,20.106,42.8855,82.8,2.65143
2004-03-01 07:50:28,6585,13.0,20.0962,42.7853,82.8,2.65143
2004-03-01 07:50:52,6586,13.0,20.0668,42.8521,82.8,2.65143
2004-03-01 07:51:22,6587,13.0,20.0276,42.9189,82.8,2.65143
2004-03-01 07:51:51,6588,13.0,20.008,43.0524,82.8,2.65143
2004-03-01 07:53:31,6591,13.0,20.0472,42.9856,86.48,2.65143
2004-03-01 07:54:31,6593,13.0,20.0864,42.9189,90.16,2.65143
2004-03-01 07:54:56,6594,13.0,20.1256,42.8187,90.16,2.65143
2004-03-01 07:55:28,6595,13.0,20.1354,42.7853,90.16,2.65143
2004-03-01 07:56:05,6596,13.0,20.1452,42.8521,93.84,2.65143
2004-03-01 07:57:03,6598,13.0,20.106,42.9189,97.52,2.65143
2004-03-01 07:57:35,6599,13.0,20.1354,42.7853,101.2,2.65143
2004-03-01 07:58:26,6601,13.0,20.1452,42.7853,108.56,2.65143
2004-03-01 07:59:29,6603,13.0,20.155,42.7853,128.8,2.65143
2004-03-01 08:00:08,6604,13.0,20.1452,42.7853,143.52,2.65143
2004-03-01 08:00:52,6606,13.0,20.0864,42.7853,165.6,2.54901
2004-03-01 08:02:54,6610,13.0,20.253,42.6182,180.32,2.56
2004-03-01 08:03:23,6611,13.0,20.2726,42.4844,172.96,2.56
2004-03-01 08:05:04,6614,13.0,20.2628,42.5513,180.32,2.57108
2004-03-01 08:05:33,6615,13.0,20.2236,42.6182,180.32,2.56
2004-03-01 08:05:57,6616,13.0,20.2236,42.5513,187.68,2.57108
2004-03-01 08:07:22,6619,13.0,20.1648,42.7853,202.4,2.58226
2004-03-01 08:08:01,6620,13.0,20.2236,42.6516,202.4,2.58226
2004-03-01 08:08:32,6621,13.0,20.2138,42.6516,209.76,2.58226
2004-03-01 08:10:21,6625,13.0,20.253,42.6182,209.76,2.59354
2004-03-01 08:11:55,6628,13.0,20.3412,42.384,224.48,2.59354
2004-03-01 08:12:58,6630,13.0,20.3412,42.4509,235.52,2.59354
2004-03-01 08:13:22,6631,13.0,20.3608,42.3505,250.24,2.60491
2004-03-01 08:14:22,6633,13.0,20.3314,42.317,279.68,2.62796
2004-03-01 08:15:01,6634,13.0,20.302,42.5178,294.4,2.65143
2004-03-01 08:15:32,6635,13.0,20.302,42.5178,323.84,2.65143
2004-03-01 08:16:00,6636,13.0,20.3216,42.384,338.56,2.65143
2004-03-01 08:16:31,6637,13.0,20.3412,42.384,368.0,2.65143
2004-03-01 08:17:22,6639,13.0,20.3216,42.4174,412.16,2.65143
2004-03-01 08:18:26,6641,13.0,20.5274,41.9818,441.6,2.65143
2004-03-01 08:19:57,6644,13.0,20.5568,42.0154,478.4,2.65143
2004-03-01 08:21:29,6647,13.0,20.7528,41.6461,412.16,2.65143
2004-03-01 08:25:30,6655,13.0,20.5764,42.0489,294.4,2.65143
2004-03-01 08:26:23,6657,13.0,20.6548,41.9147,264.96,2.62796
2004-03-01 08:27:31,6659,13.0,20.7136,41.814,235.52,2.61639
2004-03-01 08:28:30,6661,13.0,20.6352,41.9818,209.76,2.59354
2004-03-01 07:00:29,6485,14.0,16.235,49.2585,12.88,2.65143
2004-03-01 07:01:22,6487,14.0,16.2252,49.3231,13.8,2.65143
2004-03-01 07:02:52,6490,14.0,17.7638,45.8353,15.64,2.66332
2004-03-01 07:05:07,6494,14.0,19.4396,41.8476,18.4,2.67532
2004-03-01 07:05:22,6495,14.0,19.616,41.5116,19.32,2.67532
2004-03-01 07:12:29,6509,14.0,20.9782,39.4842,24.84,2.69964
2004-03-01 07:13:52,6512,14.0,21.2232,39.1103,23.0,2.69964
2004-03-01 07:16:21,6517,14.0,21.429,38.872,24.84,2.69964
2004-03-01 07:17:21,6519,14.0,21.4976,38.5993,28.52,2.69964
2004-03-01 07:18:35,6521,14.0,21.5662,38.6675,30.36,2.69964
2004-03-01 07:19:33,6523,14.0,21.6152,38.5993,35.88,2.69964
2004-03-01 07:20:07,6524,14.0,21.674,38.5311,37.72,2.69964
2004-03-01 07:20:33,6525,14.0,21.6936,38.497,41.4,2.71196
2004-03-01 07:21:34,6527,14.0,21.7622,38.3946,48.76,2.69964
2004-03-01 07:22:13,6528,14.0,21.8014,38.3946,53.36,2.69964
2004-03-01 07:22:57,6530,14.0,21.8112,38.258,57.04,2.69964
2004-03-01 07:23:22,6531,14.0,21.8308,38.2239,60.72,2.69964
2004-03-01 07:25:21,6535,14.0,21.8112,38.3263,60.72,2.69964
2004-03-01 07:28:01,6540,14.0,21.9092,38.1213,57.04,2.71196
2004-03-01 07:28:25,6541,14.0,21.9092,38.1213,53.36,2.69964
2004-03-01 07:29:52,6544,14.0,21.919,38.1897,50.6,2.69964
2004-03-01 07:30:32,6545,14.0,21.9484,38.0529,50.6,2.71196
2004-03-01 07:31:26,6547,14.0,21.9876,38.0529,46.92,2.71196
2004-03-01 07:31:54,6548,14.0,21.968,38.0529,46.92,2.71196
2004-03-01 07:33:29,6551,14.0,22.0268,37.8477,45.08,2.69964
2004-03-01 07:36:34,6557,14.0,22.115,37.7107,48.76,2.71196
2004-03-01 07:37:04,6558,14.0,22.066,37.8477,48.76,2.71196
2004-03-01 07:39:22,6563,14.0,22.164,37.5737,57.04,2.71196
2004-03-01 07:39:51,6564,14.0,22.1738,37.5737,57.04,2.71196
2004-03-01 07:40:21,6565,14.0,22.1738,37.5737,60.72,2.71196
2004-03-01 07:40:56,6566,14.0,22.1444,37.6422,60.72,2.71196
2004-03-01 07:43:21,6571,14.0,22.213,37.4365,50.6,2.69964
2004-03-01 07:46:01,6576,14.0,22.2032,37.3679,37.72,2.69964
2004-03-01 07:46:52,6578,14.0,22.1934,37.4022,34.04,2.71196
2004-03-01 07:47:52,6580,14.0,22.2032,37.4365,32.2,2.71196
2004-03-01 07:48:31,6581,14.0,22.2522,37.2993,30.36,2.71196
2004-03-01 07:49:55,6584,14.0,22.2326,37.3679,30.36,2.71196
2004-03-01 07:50:22,6585,14.0,22.2326,37.3679,30.36,2.71196
2004-03-01 07:50:53,6586,14.0,22.2816,37.2993,28.52,2.71196
2004-03-01 07:51:22,6587,14.0,22.2424,37.2993,28.52,2.71196
2004-03-01 07:53:21,6591,14.0,22.2326,37.3679,30.36,2.71196
2004-03-01 07:53:52,6592,14.0,22.2424,37.3679,30.36,2.71196
2004-03-01 07:54:58,6594,14.0,22.1738,37.3679,30.36,2.69964
2004-03-01 07:56:51,6598,14.0,22.2816,37.265,34.04,2.69964
2004-03-01 07:59:04,6602,14.0,22.3012,37.2307,37.72,2.69964
2004-03-01 08:00:28,6605,14.0,22.2718,37.2307,50.6,2.71196
2004-03-01 08:01:21,6607,14.0,22.2718,37.2307,60.72,2.69964
2004-03-01 08:01:56,6608,14.0,22.3012,37.2307,60.72,2.71196
2004-03-01 08:03:05,6610,14.0,22.262,37.265,60.72,2.71196
2004-03-01 08:03:21,6611,14.0,22.2718,37.1963,57.04,2.71196
2004-03-01 08:03:52,6612,14.0,22.2718,37.2307,60.72,2.71196
2004-03-01 08:04:22,6613,14.0,22.3012,37.2307,60.72,2.71196
2004-03-01 08:05:23,6615,14.0,22.2522,37.2993,64.4,2.71196
2004-03-01 08:06:03,6616,14.0,22.213,37.2993,64.4,2.71196
2004-03-01 08:07:36,6619,14.0,22.2718,37.2307,71.76,2.71196
2004-03-01 08:07:51,6620,14.0,22.262,37.2307,71.76,2.71196
2004-03-01 08:10:52,6626,14.0,22.3306,37.1963,68.08,2.71196
2004-03-01 08:11:21,6627,14.0,22.3208,37.1963,68.08,2.7244
2004-03-01 08:12:22,6629,14.0,22.3404,37.1963,68.08,2.69964
2004-03-01 08:13:24,6631,14.0,22.36,37.1277,71.76,2.71196
2004-03-01 08:15:00,6634,14.0,22.36,37.162,90.16,2.71196
2004-03-01 08:15:33,6635,14.0,22.36,37.162,97.52,2.69964
2004-03-01 08:16:06,6636,14.0,22.409,37.0933,114.08,2.69964
2004-03-01 08:16:22,6637,14.0,22.4188,37.0246,121.44,2.71196
2004-03-01 08:17:31,6639,14.0,22.4286,37.059,143.52,2.71196
2004-03-01 08:19:02,6642,14.0,22.556,36.8871,165.6,2.71196
2004-03-01 08:20:52,6646,14.0,22.5364,36.8871,172.96,2.71196
2004-03-01 08:22:22,6649,14.0,22.556,36.9215,136.16,2.7244
2004-03-01 08:24:27,6653,14.0,22.605,36.8871,128.8,2.71196
2004-03-01 08:24:58,6654,14.0,22.654,36.7839,128.8,2.71196
2004-03-01 08:25:22,6655,14.0,22.6834,36.7151,121.44,2.71196
2004-03-01 08:28:21,6661,14.0,22.7226,36.7495,79.12,2.7244
2004-03-01 07:00:35,6485,16.0,15.5294,52.1116,86.48,2.57108
2004-03-01 07:01:31,6487,16.0,16.0978,50.8988,93.84,2.57108
2004-03-01 07:01:56,6488,16.0,17.4796,47.3426,101.2,2.58226
2004-03-01 07:02:51,6490,16.0,19.7728,41.478,114.08,2.60491
2004-03-01 07:03:21,6491,16.0,20.5764,39.7896,114.08,2.61639
2004-03-01 07:03:54,6492,16.0,21.233,38.3946,121.44,2.61639
2004-03-01 07:04:29,6493,16.0,21.674,37.4365,128.8,2.62796
2004-03-01 07:04:58,6494,16.0,22.0072,36.7839,136.16,2.62796
2004-03-01 07:05:21,6495,16.0,22.3502,36.2673,143.52,2.62796
2004-03-01 07:05:51,6496,16.0,22.5168,35.9567,150.88,2.63964
2004-03-01 07:07:27,6499,16.0,22.5756,35.9912,172.96,2.62796
2004-03-01 07:07:56,6500,16.0,22.7128,35.853,180.32,2.63964
2004-03-01 07:10:37,6505,16.0,23.2518,35.0915,202.4,2.63964
2004-03-01 07:11:26,6507,16.0,23.4478,34.8834,202.4,2.63964
2004-03-01 07:12:36,6509,16.0,23.438,35.0915,195.04,2.63964
2004-03-01 07:15:06,6514,16.0,23.6438,34.8139,187.68,2.65143
2004-03-01 07:15:57,6516,16.0,23.7908,34.6403,187.68,2.63964
2004-03-01 07:16:32,6517,16.0,23.83,34.536,195.04,2.65143
2004-03-01 07:17:03,6518,16.0,23.9476,34.536,195.04,2.65143
2004-03-01 07:18:34,6521,16.0,23.8692,34.536,224.48,2.65143
2004-03-01 07:20:04,6524,16.0,24.0358,34.2577,279.68,2.63964
2004-03-01 07:20:58,6526,16.0,23.8888,34.675,353.28,2.63964
2004-03-01 07:21:54,6528,16.0,24.1044,34.2577,412.16,2.65143
2004-03-01 07:24:59,6534,16.0,24.3592,33.9093,537.28,2.63964
2004-03-01 07:25:59,6536,16.0,24.3592,33.9442,537.28,2.65143
2004-03-01 07:26:29,6537,16.0,24.3004,33.9442,537.28,2.65143
2004-03-01 07:26:55,6538,16.0,24.3592,33.979,537.28,2.65143
2004-03-01 07:27:54,6540,16.0,24.5356,33.6302,507.84,2.65143
2004-03-01 07:29:52,6544,16.0,24.5552,33.5604,441.6,2.65143
2004-03-01 07:30:21,6545,16.0,24.467,33.7349,426.88,2.65143
2004-03-01 07:30:52,6546,16.0,24.3494,33.979,412.16,2.63964
2004-03-01 07:34:08,6552,16.0,24.4082,33.8744,382.72,2.65143
2004-03-01 07:34:33,6553,16.0,24.32,33.9442,382.72,2.65143
2004-03-01 07:35:29,6555,16.0,24.369,33.979,382.72,2.65143
2004-03-01 07:35:51,6556,16.0,24.4376,33.7698,382.72,2.65143
2004-03-01 07:36:22,6557,16.0,24.3396,33.9442,382.72,2.65143
2004-03-01 07:37:25,6559,16.0,24.4768,33.6302,382.72,2.65143
2004-03-01 07:37:58,6560,16.0,24.4082,33.8396,397.44,2.63964
2004-03-01 07:42:01,6568,16.0,24.1436,34.2229,456.32,2.63964
2004-03-01 07:42:22,6569,16.0,24.0946,34.3273,441.6,2.65143
2004-03-01 07:42:53,6570,16.0,24.173,34.188,426.88,2.63964
2004-03-01 07:44:07,6572,16.0,24.1142,34.3273,382.72,2.65143
2004-03-01 07:46:53,6578,16.0,24.3592,33.8396,279.68,2.65143
2004-03-01 07:47:22,6579,16.0,24.418,33.7698,264.96,2.63964
2004-03-01 07:47:51,6580,16.0,24.4376,33.7,250.24,2.65143
2004-03-01 07:48:35,6581,16.0,24.4572,33.6651,224.48,2.65143
2004-03-01 07:49:00,6582,16.0,24.5062,33.5604,217.12,2.65143
2004-03-01 07:49:25,6583,16.0,24.4474,33.6302,217.12,2.65143
2004-03-01 07:50:29,6585,16.0,24.4572,33.6651,209.76,2.65143
2004-03-01 07:50:52,6586,16.0,24.5356,33.4905,209.76,2.65143
2004-03-01 07:51:21,6587,16.0,24.565,33.4206,209.76,2.65143
2004-03-01 07:51:55,6588,16.0,24.516,33.5254,209.76,2.65143
2004-03-01 07:52:29,6589,16.0,24.4474,33.5953,209.76,2.65143
2004-03-01 07:54:59,6594,16.0,24.3788,33.7698,217.12,2.65143
2004-03-01 07:55:23,6595,16.0,24.3886,33.7,217.12,2.65143
2004-03-01 07:56:58,6598,16.0,24.3788,33.7349,235.52,2.65143
2004-03-01 07:57:38,6599,16.0,24.2612,33.9093,235.52,2.65143
2004-03-01 07:58:30,6601,16.0,24.3004,33.9093,250.24,2.65143
2004-03-01 07:58:58,6602,16.0,24.369,33.7349,264.96,2.63964
2004-03-01 07:59:21,6603,16.0,24.418,33.6302,294.4,2.65143
2004-03-01 07:59:52,6604,16.0,24.4278,33.6302,323.84,2.65143
2004-03-01 08:00:31,6605,16.0,24.4082,33.6302,368.0,2.65143
2004-03-01 08:01:02,6606,16.0,24.418,33.6302,397.44,2.65143
2004-03-01 08:02:02,6608,16.0,24.3298,33.8047,441.6,2.65143
2004-03-01 08:02:26,6609,16.0,24.3592,33.7698,441.6,2.65143
2004-03-01 08:02:52,6610,16.0,24.3886,33.7,426.88,2.65143
2004-03-01 08:05:27,6615,16.0,24.4082,33.6302,412.16,2.65143
2004-03-01 08:06:05,6616,16.0,24.4474,33.5604,412.16,2.65143
2004-03-01 08:06:37,6617,16.0,24.5258,33.4905,426.88,2.65143
2004-03-01 08:07:30,6619,16.0,24.4278,33.6302,426.88,2.65143
2004-03-01 08:07:59,6620,16.0,24.3494,33.7698,441.6,2.65143
2004-03-01 08:08:35,6621,16.0,24.3788,33.7,456.32,2.65143
2004-03-01 08:09:01,6622,16.0,24.418,33.6302,478.4,2.65143
2004-03-01 08:10:02,6624,16.0,24.5258,33.4905,478.4,2.65143
2004-03-01 08:10:28,6625,16.0,24.467,33.5604,441.6,2.65143
2004-03-01 08:11:32,6627,16.0,24.614,33.3507,426.88,2.65143
2004-03-01 08:12:22,6629,16.0,24.6728,33.2458,441.6,2.65143
2004-03-01 08:12:56,6630,16.0,24.6336,33.2808,456.32,2.65143
2004-03-01 08:13:35,6631,16.0,24.6336,33.3507,478.4,2.65143
2004-03-01 08:14:32,6633,16.0,24.5258,33.4905,537.28,2.65143
2004-03-01 08:15:22,6635,16.0,24.6336,33.3158,655.04,2.63964
2004-03-01 08:15:54,6636,16.0,24.4376,33.6651,743.36,2.65143
2004-03-01 08:16:26,6637,16.0,24.4964,33.6302,861.12,2.65143
2004-03-01 08:18:32,6641,16.0,24.7512,33.1759,1199.68,2.65143
2004-03-01 08:19:27,6643,16.0,24.7512,33.1409,1729.6,2.65143
2004-03-01 08:20:32,6645,16.0,24.7708,33.0709,1847.36,2.65143
2004-03-01 08:20:51,6646,16.0,24.761,33.1759,1494.08,2.65143
2004-03-01 08:21:22,6647,16.0,24.712,33.2458,1317.44,2.65143
2004-03-01 08:21:55,6648,16.0,24.6924,33.2458,1081.92,2.65143
2004-03-01 08:22:21,6649,16.0,24.6042,33.4905,1023.04,2.65143
2004-03-01 08:22:55,6650,16.0,24.6532,33.4206,1023.04,2.65143
2004-03-01 08:23:21,6651,16.0,24.6924,33.3857,964.16,2.65143
2004-03-01 08:23:52,6652,16.0,24.7218,33.2808,964.16,2.65143
2004-03-01 08:24:51,6654,16.0,24.8492,33.0709,920.0,2.65143
2004-03-01 08:25:26,6655,16.0,24.8688,33.0709,861.12,2.65143
2004-03-01 08:26:21,6657,16.0,24.9668,32.8608,772.8,2.65143
2004-03-01 08:26:57,6658,16.0,24.9668,32.9308,743.36,2.65143
2004-03-01 08:29:25,6663,16.0,25.006,32.9308,596.16,2.66332
2004-03-01 08:29:55,6664,16.0,25.0452,32.8608,537.28,2.66332
2004-03-01 07:00:25,6485,17.0,16.3036,48.9351,28.52,2.53812
2004-03-01 07:01:51,6488,17.0,17.1072,47.0813,32.2,2.53812
2004-03-01 07:02:29,6489,17.0,17.5188,45.8682,34.04,2.54901
2004-03-01 07:02:52,6490,17.0,18.048,44.7137,35.88,2.54901
2004-03-01 07:03:35,6491,17.0,18.3714,43.8515,37.72,2.54901
2004-03-01 07:03:52,6492,17.0,18.6654,43.1525,39.56,2.54901
2004-03-01 07:04:34,6493,17.0,18.8712,42.685,41.4,2.56
2004-03-01 07:04:55,6494,17.0,19.175,42.116,41.4,2.56
2004-03-01 07:05:51,6496,17.0,19.5866,41.2425,45.08,2.56
2004-03-01 07:06:21,6497,17.0,19.7924,40.8043,46.92,2.56
2004-03-01 07:07:06,6498,17.0,19.9394,40.4328,48.76,2.56
2004-03-01 07:08:22,6501,17.0,20.2726,40.0268,57.04,2.58226
2004-03-01 07:09:21,6503,17.0,20.498,39.6878,64.4,2.57108
2004-03-01 07:10:38,6505,17.0,20.7234,39.2803,68.08,2.57108
2004-03-01 07:10:52,6506,17.0,20.8018,39.2803,68.08,2.57108
2004-03-01 07:12:51,6510,17.0,21.0566,39.0082,71.76,2.58226
2004-03-01 07:13:22,6511,17.0,21.1056,38.8039,71.76,2.58226
2004-03-01 07:14:02,6512,17.0,21.1644,38.7698,71.76,2.58226
2004-03-01 07:14:57,6514,17.0,21.282,38.7357,68.08,2.58226
2004-03-01 07:15:22,6515,17.0,21.282,38.6334,68.08,2.58226
2004-03-01 07:15:51,6516,17.0,21.3408,38.5993,68.08,2.58226
2004-03-01 07:16:37,6517,17.0,21.3702,38.4629,68.08,2.58226
2004-03-01 07:16:52,6518,17.0,21.3604,38.4287,68.08,2.58226
2004-03-01 07:17:52,6520,17.0,21.527,38.3946,71.76,2.57108
2004-03-01 07:18:22,6521,17.0,21.5662,38.3263,71.76,2.58226
2004-03-01 07:19:57,6524,17.0,21.6348,38.0871,82.8,2.58226
2004-03-01 07:20:52,6526,17.0,21.6544,38.0529,97.52,2.57108
2004-03-01 07:22:07,6528,17.0,21.6348,38.0871,114.08,2.57108
2004-03-01 07:22:26,6529,17.0,21.6642,38.1213,121.44,2.57108
2004-03-01 07:23:32,6531,17.0,21.7132,37.9845,136.16,2.57108
2004-03-01 07:24:09,6532,17.0,21.7426,37.9845,143.52,2.58226
2004-03-01 07:24:24,6533,17.0,21.7622,37.9845,150.88,2.58226
2004-03-01 07:25:23,6535,17.0,21.8308,37.6765,165.6,2.58226
2004-03-01 07:25:51,6536,17.0,21.8504,37.7107,165.6,2.58226
2004-03-01 07:26:24,6537,17.0,21.9288,37.7792,172.96,2.58226
2004-03-01 07:26:56,6538,17.0,21.968,37.5394,172.96,2.59354
2004-03-01 07:27:27,6539,17.0,21.9386,37.6422,172.96,2.58226
2004-03-01 07:28:51,6542,17.0,21.9876,37.5737,158.24,2.59354
2004-03-01 07:30:22,6545,17.0,21.9582,37.5737,143.52,2.58226
2004-03-01 07:31:04,6546,17.0,21.968,37.5737,136.16,2.58226
2004-03-01 07:31:25,6547,17.0,21.9876,37.4365,128.8,2.58226
2004-03-01 07:32:00,6548,17.0,21.968,37.5737,128.8,2.58226
2004-03-01 07:32:33,6549,17.0,21.9876,37.5737,128.8,2.59354
2004-03-01 07:33:34,6551,17.0,22.017,37.4365,128.8,2.59354
2004-03-01 07:33:52,6552,17.0,22.0268,37.4365,128.8,2.59354
2004-03-01 07:34:21,6553,17.0,22.1052,37.4365,128.8,2.59354
2004-03-01 07:34:52,6554,17.0,22.0758,37.3336,128.8,2.59354
2004-03-01 07:35:21,6555,17.0,22.0856,37.3336,128.8,2.59354
2004-03-01 07:36:01,6556,17.0,22.0856,37.4365,128.8,2.59354
2004-03-01 07:37:29,6559,17.0,22.2032,37.0933,114.08,2.59354
2004-03-01 07:38:54,6562,17.0,22.1346,37.265,114.08,2.59354
2004-03-01 07:39:35,6563,17.0,22.1346,37.162,114.08,2.59354
2004-03-01 07:41:24,6567,17.0,22.0856,37.2307,128.8,2.59354
2004-03-01 07:41:52,6568,17.0,22.066,37.265,128.8,2.60491
2004-03-01 07:43:04,6570,17.0,22.0856,37.2993,128.8,2.60491
2004-03-01 07:43:29,6571,17.0,22.1052,37.2307,121.44,2.59354
2004-03-01 07:43:51,6572,17.0,22.0758,37.2307,121.44,2.59354
2004-03-01 07:46:21,6577,17.0,22.164,37.1277,108.56,2.60491
2004-03-01 07:46:55,6578,17.0,22.1444,37.162,114.08,2.60491
2004-03-01 07:48:51,6582,17.0,22.1444,37.059,75.44,2.60491
2004-03-01 07:49:22,6583,17.0,22.164,37.0246,71.76,2.60491
2004-03-01 07:53:00,6590,17.0,22.1542,37.162,64.4,2.60491
2004-03-01 07:53:52,6592,17.0,22.164,37.0246,64.4,2.60491
2004-03-01 07:54:29,6593,17.0,22.164,37.1277,64.4,2.60491
2004-03-01 07:54:56,6594,17.0,22.213,37.0933,64.4,2.60491
2004-03-01 07:55:33,6595,17.0,22.2032,37.0246,64.4,2.60491
2004-03-01 07:57:33,6599,17.0,22.1836,37.0246,68.08,2.60491
2004-03-01 07:58:55,6602,17.0,22.213,36.8871,75.44,2.60491
2004-03-01 08:00:04,6604,17.0,22.213,36.9559,90.16,2.60491
2004-03-01 08:00:22,6605,17.0,22.213,36.9559,97.52,2.60491
2004-03-01 08:00:53,6606,17.0,22.262,36.9559,108.56,2.60491
2004-03-01 08:01:51,6608,17.0,22.3012,36.8527,128.8,2.59354
2004-03-01 08:03:24,6611,17.0,22.3404,36.7495,121.44,2.60491
2004-03-01 08:03:57,6612,17.0,22.311,36.6807,114.08,2.60491
2004-03-01 08:08:23,6621,17.0,22.3306,36.7151,114.08,2.60491
2004-03-01 08:08:52,6622,17.0,22.36,36.7151,128.8,2.60491
2004-03-01 08:09:58,6624,17.0,22.3306,36.7495,136.16,2.60491
2004-03-01 08:11:22,6627,17.0,22.3502,36.7495,128.8,2.60491
2004-03-01 08:12:26,6629,17.0,22.3404,36.6807,136.16,2.60491
2004-03-01 08:16:24,6637,17.0,22.36,36.7495,217.12,2.60491
2004-03-01 08:16:52,6638,17.0,22.409,36.6463,250.24,2.60491
2004-03-01 08:17:35,6639,17.0,22.3992,36.6118,279.68,2.60491
2004-03-01 08:17:51,6640,17.0,22.4188,36.6807,309.12,2.60491
2004-03-01 08:18:21,6641,17.0,22.4286,36.6807,323.84,2.60491
2004-03-01 08:18:51,6642,17.0,22.4384,36.6118,382.72,2.60491
2004-03-01 08:19:21,6643,17.0,22.4678,36.5774,596.16,2.60491
2004-03-01 08:20:21,6645,17.0,22.5658,36.4052,743.36,2.60491
2004-03-01 08:21:00,6646,17.0,22.5756,36.4052,596.16,2.60491
2004-03-01 08:21:24,6647,17.0,22.5952,36.3018,478.4,2.60491
2004-03-01 08:21:52,6648,17.0,22.6148,36.2673,353.28,2.60491
2004-03-01 08:23:35,6651,17.0,22.6344,36.3362,323.84,2.60491
2004-03-01 08:23:58,6652,17.0,22.6638,36.3018,294.4,2.60491
2004-03-01 08:24:23,6653,17.0,22.6638,36.2328,279.68,2.60491
2004-03-01 08:25:25,6655,17.0,22.6442,36.3018,250.24,2.60491
2004-03-01 08:26:02,6656,17.0,22.703,36.2673,235.52,2.60491
2004-03-01 08:27:34,6659,17.0,22.6834,36.2673,202.4,2.60491
2004-03-01 08:28:00,6660,17.0,22.6932,36.3707,195.04,2.60491
2004-03-01 08:28:22,6661,17.0,22.6932,36.2673,187.68,2.60491
2004-03-01 08:29:22,6663,17.0,22.703,36.3362,172.96,2.61639
2004-03-01 07:00:31,6485,18.0,16.4212,48.3517,13.8,2.45421
2004-03-01 07:00:58,6486,18.0,16.4016,48.3192,14.72,2.45421
2004-03-01 07:01:34,6487,18.0,16.4016,48.3192,14.72,2.45421
2004-03-01 07:01:53,6488,18.0,16.7348,47.8641,15.64,2.45421
2004-03-01 07:02:34,6489,18.0,17.3816,46.0983,15.64,2.45421
2004-03-01 07:02:52,6490,18.0,17.9108,44.879,16.56,2.4644
2004-03-01 07:03:32,6491,18.0,18.3028,43.8183,17.48,2.47467
2004-03-01 07:03:52,6492,18.0,18.6948,43.019,18.4,2.47467
2004-03-01 07:04:22,6493,18.0,19.028,42.317,19.32,2.47467
2004-03-01 07:04:52,6494,18.0,19.273,41.7805,19.32,2.47467
2004-03-01 07:05:59,6496,18.0,19.7728,40.8718,21.16,2.48502
2004-03-01 07:06:26,6497,18.0,19.9786,40.4328,23.0,2.47467
2004-03-01 07:06:51,6498,18.0,20.1354,40.1284,23.0,2.47467
2004-03-01 07:07:22,6499,18.0,20.2628,39.9591,24.84,2.47467
2004-03-01 07:07:57,6500,18.0,20.4,39.7557,24.84,2.48502
2004-03-01 07:08:26,6501,18.0,20.5078,39.5521,26.68,2.48502
2004-03-01 07:09:06,6502,18.0,20.6058,39.4162,26.68,2.48502
2004-03-01 07:09:29,6503,18.0,20.7332,39.2463,26.68,2.48502
2004-03-01 07:10:03,6504,18.0,20.8214,39.0763,28.52,2.49546
2004-03-01 07:10:21,6505,18.0,20.89,39.0082,28.52,2.48502
